"ejercicio_fiscal","clave_de_entidad","entidad_federativa","nombre_principal","origen","peso_vivo_kilogramos","peso_desembarcado_kilogramos","valor_pesos"
2011,30,"VERACRUZ","LEBRANCHA","CAPTURA",3527180.6,3526473,28609671.895
2011,30,"VERACRUZ","LENGUADO","CAPTURA",25158.2,25149,358899.84
2011,30,"VERACRUZ","LISA","CAPTURA",402943,404643.5,6049465.045
2011,30,"VERACRUZ","LOBINA","CAPTURA",3838,3838,87002
2011,30,"VERACRUZ","MERO Y SIMILARES","CAPTURA",121828.8,121304,4023060
2011,30,"VERACRUZ","MOJARRA","ACUACULTURA",66208,66208,1784894.76
2011,30,"VERACRUZ","MOJARRA","CAPTURA",984307,984300,19860011.48
2011,30,"VERACRUZ","OSTION","ACUACULTURA",27247008.5,26176584.5,104706338
2011,30,"VERACRUZ","OSTION","CAPTURA",51460,51460,205840
2011,30,"VERACRUZ","OTRAS","CAPTURA",10285452.5,10324108,92648321.195
2011,30,"VERACRUZ","PAMPANO","CAPTURA",207173.5,207102,8121197.5
2011,30,"VERACRUZ","PARGO","CAPTURA",141506.25,140729.5,4424294
2011,30,"VERACRUZ","PEPINO DE MAR","CAPTURA",17147,17147,115029
2011,30,"VERACRUZ","PETO","CAPTURA",1843161.6,1842994.8,44290784.1
2011,30,"VERACRUZ","PULPO","CAPTURA",114840.2,114840.2,4234232.8
2011,30,"VERACRUZ","RAYA Y SIMILARES","CAPTURA",457505.8,423729,4933626.8
2011,30,"VERACRUZ","ROBALO","CAPTURA",1706986,1706198.5,78202768.8
2011,30,"VERACRUZ","RONCO","CAPTURA",815104,815104,6872778.2
2011,30,"VERACRUZ","RUBIA Y VILLAJAIBA","CAPTURA",59339.3,59278,1632095
2011,30,"VERACRUZ","RUBIO","CAPTURA",188168.8,188168.8,4391288.4
2011,30,"VERACRUZ","SARDINA","CAPTURA",36565.52,31522,235252
2011,30,"VERACRUZ","SIERRA","CAPTURA",1726394.9,1726144,35688740.4
2011,30,"VERACRUZ","TIBURON","CAPTURA",282489.1,259056,4046763.42
2011,30,"VERACRUZ","TILAPIA","ACUACULTURA",10509904.84,10509714.74,165992169.7708
2011,30,"VERACRUZ","TILAPIA","CAPTURA",900,900,14076
2011,30,"VERACRUZ","TRUCHA","ACUACULTURA",400,400,23800
2011,30,"VERACRUZ","TRUCHA","CAPTURA",871351.1,871330.5,14195274.72
2011,31,"YUCATAN","ANCHOVETA","CAPTURA",43466.1,43292,193916
2011,31,"YUCATAN","ATUN","CAPTURA",69419.5,58875,2248305.3
2011,31,"YUCATAN","BAGRE","CAPTURA",52449.5,47864,298512
2011,31,"YUCATAN","BANDERA","CAPTURA",8984.8,8288,58602
2011,31,"YUCATAN","BERRUGATA","CAPTURA",151.8,138,621
2011,31,"YUCATAN","BESUGO","CAPTURA",46857.47,42597.7,766632.7
2011,31,"YUCATAN","BONITO","CAPTURA",63529.7,62488,562461.2
2011,31,"YUCATAN","CABRILLA","CAPTURA",1039.5,945,22671
2011,31,"YUCATAN","CAMARON","ACUACULTURA",183600,183600,8982512
2011,31,"YUCATAN","CAZON","CAPTURA",212404.5,193753,2780791.51
2011,31,"YUCATAN","CORVINA","CAPTURA",165861.3,150783,2637583
2011,31,"YUCATAN","ESMEDREGAL","CAPTURA",194921.9,177239,3030889.82
2011,31,"YUCATAN","GUACHINANGO","CAPTURA",439118.846,399239.86,10745692.97
2011,31,"YUCATAN","JAIBA","CAPTURA",22720,22720,408383.15
2011,31,"YUCATAN","JUREL","CAPTURA",163127.3,152912,987984.895
2011,31,"YUCATAN","LANGOSTA","CAPTURA",237558.84,237558.84,33087084.3
2011,31,"YUCATAN","LISA","CAPTURA",31643,29768,224273.35
2011,31,"YUCATAN","MERO Y SIMILARES","CAPTURA",6838520.821,6216837.11,185772836.892
2011,31,"YUCATAN","MOJARRA","CAPTURA",163476.9,159560,2259916.6948
2011,31,"YUCATAN","OTRAS","CAPTURA",1709148.047,1587759.27,24335122.5785
2011,31,"YUCATAN","PAMPANO","CAPTURA",10989.2,10011,220278
2011,31,"YUCATAN","PARGO","CAPTURA",526076.743,480301.13,11538425.57
2011,31,"YUCATAN","PEPINO DE MAR","CAPTURA",1082887.81,1082887.81,12774859.93
2011,31,"YUCATAN","PETO","CAPTURA",446828.2,414794,7604154.7205
2011,31,"YUCATAN","PIERNA","CAPTURA",30875.9,28069,280690
2011,31,"YUCATAN","PULPO","CAPTURA",19196276.06,17462400.6,550546107.338
2011,31,"YUCATAN","RAYA Y SIMILARES","CAPTURA",48240.5,37054,264765.1
2011,31,"YUCATAN","ROBALO","CAPTURA",134734.6,122486,4035611.59
2011,31,"YUCATAN","RONCO","CAPTURA",1215.5,1105,12467
2011,31,"YUCATAN","RUBIA Y VILLAJAIBA","CAPTURA",1537695.159,1397904.69,37293255.691
2011,31,"YUCATAN","RUBIO","CAPTURA",1028658.56,940963.6,15249491.144
2011,31,"YUCATAN","SIERRA","CAPTURA",43930.3,41364,722054
2011,31,"YUCATAN","TIBURON","CAPTURA",178571.7,171118,2700214.02
2011,31,"YUCATAN","TILAPIA","ACUACULTURA",49723,49723,1386179.64
2011,31,"YUCATAN","TILAPIA","CAPTURA",50,50,1242
2011,32,"ZACATECAS","BAGRE","ACUACULTURA",25092,25092,677484
2011,32,"ZACATECAS","CARPA","ACUACULTURA",422107,422107,10257200.1
2011,32,"ZACATECAS","LOBINA","ACUACULTURA",11996,11996,323892
2011,32,"ZACATECAS","TILAPIA","ACUACULTURA",1609929,1609929,39990636.36
2012,1,"AGUASCALIENTES","BAGRE","ACUACULTURA",12678,12678,327690
2012,1,"AGUASCALIENTES","CARPA","ACUACULTURA",25530.4,25468,618980
2012,1,"AGUASCALIENTES","LOBINA","ACUACULTURA",4076,4076,121530
2012,1,"AGUASCALIENTES","TILAPIA","ACUACULTURA",36367.8,36304,970430
2012,2,"BAJA CALIFORNIA","ABULON","ACUACULTURA",63837.94,63837.94,13594352
2012,2,"BAJA CALIFORNIA","ABULON","CAPTURA",126032.68,102212.5,41104925
2012,2,"BAJA CALIFORNIA","ALGAS","CAPTURA",3428879,894349,5828686
2012,2,"BAJA CALIFORNIA","ALMEJA","ACUACULTURA",86771.25,86771.25,4810300
2012,2,"BAJA CALIFORNIA","ALMEJA","CAPTURA",1637635.78,1621635.78,48695181.91
2012,2,"BAJA CALIFORNIA","ANCHOVETA","CAPTURA",2098677.684,1809204.9,1760833.15
2012,2,"BAJA CALIFORNIA","ATUN","ACUACULTURA",1621678.784,1526839.91,146751949.6552
2012,2,"BAJA CALIFORNIA","ATUN","CAPTURA",1833728.7,1832796,29098786
2012,2,"BAJA CALIFORNIA","BAQUETA","CAPTURA",47114,46555.7,1474695.48
2012,2,"BAJA CALIFORNIA","BARRILETE","CAPTURA",48747,48747,870826
2012,2,"BAJA CALIFORNIA","BERRUGATA","CAPTURA",3510726.64,3510471.44,53485721.665
2012,2,"BAJA CALIFORNIA","BONITO","CAPTURA",271822.7,271789,2715964
2012,2,"BAJA CALIFORNIA","CABRILLA","CAPTURA",318527.2,306816.3,2528923.2
2012,2,"BAJA CALIFORNIA","CALAMAR","CAPTURA",4891038,4801546.4,22553310.474
2012,2,"BAJA CALIFORNIA","CAMARON","ACUACULTURA",67953,66753,5664400
2012,2,"BAJA CALIFORNIA","CAMARON","CAPTURA",889148.948,556541.63,72902939.45
2012,2,"BAJA CALIFORNIA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",1184453.193854,1147258.68304,30868926.93056
2012,2,"BAJA CALIFORNIA","CARACOL","CAPTURA",568965,234009,3536917.5
2012,2,"BAJA CALIFORNIA","CARPA","CAPTURA",21160,21160,209580
2012,2,"BAJA CALIFORNIA","CAZON","CAPTURA",38821.8,35472,567842.5
2012,2,"BAJA CALIFORNIA","CORVINA","ACUACULTURA",1564798.2,1487615,150977578.32
2012,2,"BAJA CALIFORNIA","CORVINA","CAPTURA",1419547.22,1341332.55,23284222.2
2012,2,"BAJA CALIFORNIA","ERIZO","CAPTURA",3205146.78,3185196.78,155375280.04
2012,2,"BAJA CALIFORNIA","FAUNA","CAPTURA",21829.705963,13643.566224,128658.82949
2012,2,"BAJA CALIFORNIA","JAIBA","CAPTURA",33437,32967,535187.5
2012,2,"BAJA CALIFORNIA","JUREL","CAPTURA",263880.65,261123.7,4026486.3
2012,2,"BAJA CALIFORNIA","LANGOSTA","CAPTURA",600181.98,600181.98,82096033.345
2012,2,"BAJA CALIFORNIA","LANGOSTINO","CAPTURA",5849.72,5849.72,459462
2012,2,"BAJA CALIFORNIA","LENGUADO","CAPTURA",372781.765,355749.9,9316054.9
2012,2,"BAJA CALIFORNIA","LISA","CAPTURA",77615.5,77585.5,760681.5
2012,2,"BAJA CALIFORNIA","LOBINA","ACUACULTURA",283.69,257.9,37472.87
2012,2,"BAJA CALIFORNIA","LOBINA","CAPTURA",4310,4280,166200
2012,2,"BAJA CALIFORNIA","MACARELA","CAPTURA",185674,185674,410324.7
2012,2,"BAJA CALIFORNIA","MERO Y SIMILARES","CAPTURA",12838.79,11878.4,298816.9
2012,2,"BAJA CALIFORNIA","MOJARRA","CAPTURA",200041.05,194263.75,2751869.5
2012,2,"BAJA CALIFORNIA","OSTION","ACUACULTURA",1372906.3,1372906.3,27930389.924
2012,2,"BAJA CALIFORNIA","OSTION","CAPTURA",6733,6733,26932
2012,2,"BAJA CALIFORNIA","OTRAS","ACUACULTURA",284108.16,284108.16,6784402
2012,2,"BAJA CALIFORNIA","OTRAS","CAPTURA",3850736.99,3934099.05,67439201.61
2012,2,"BAJA CALIFORNIA","PAMPANO","CAPTURA",14505,14505,90325
2012,2,"BAJA CALIFORNIA","PARGO","CAPTURA",1049.1,1044,22844
2012,2,"BAJA CALIFORNIA","PEPINO DE MAR","CAPTURA",138333.6,138333.6,3113519
2012,2,"BAJA CALIFORNIA","PIERNA","CAPTURA",3742,3742,63730
2012,2,"BAJA CALIFORNIA","PULPO","CAPTURA",178633.02,165209.2,7656094.5
2012,2,"BAJA CALIFORNIA","RAYA Y SIMILARES","CAPTURA",505015.3,342032.9,4714993.6
2012,2,"BAJA CALIFORNIA","RONCO","CAPTURA",12998.1,12208,161089
2012,2,"BAJA CALIFORNIA","SARDINA","CAPTURA",68519602.797,59068623.1,66749494.154
2012,2,"BAJA CALIFORNIA","SARGAZO","CAPTURA",823701.1,598701,1351812.45
2012,2,"BAJA CALIFORNIA","SIERRA","CAPTURA",2725374.54,2725161.04,39623708.28
2012,2,"BAJA CALIFORNIA","TIBURON","CAPTURA",3625977.6475,2998131.85,40920943.8
2012,3,"BAJA CALIFORNIA SUR","ABULON","CAPTURA",326083.324,137009.8,37733533
2012,3,"BAJA CALIFORNIA SUR","ALGAS","CAPTURA",1453737,261436,2080647.58
2012,3,"BAJA CALIFORNIA SUR","ALMEJA","CAPTURA",9060268.55,8921468.55,67620795.36
2012,3,"BAJA CALIFORNIA SUR","ANCHOVETA","CAPTURA",52200,45000,45000
2012,3,"BAJA CALIFORNIA SUR","ATUN","ACUACULTURA",162367.37,147606.7,13284603
2012,3,"BAJA CALIFORNIA SUR","ATUN","CAPTURA",313909.4,313723,3625253.39
2012,3,"BAJA CALIFORNIA SUR","BANDERA","CAPTURA",4165.2,3722,21814
2012,3,"BAJA CALIFORNIA SUR","BAQUETA","CAPTURA",47065.8,42804,1534582
2012,3,"BAJA CALIFORNIA SUR","BARRILETE","CAPTURA",185705,185705,1749317.65
2012,3,"BAJA CALIFORNIA SUR","BERRUGATA","CAPTURA",530716.1,509071,2883923.5
2012,3,"BAJA CALIFORNIA SUR","BONITO","CAPTURA",35599.5,34870,210913
2012,3,"BAJA CALIFORNIA SUR","CABRILLA","CAPTURA",6100743.15,5644114.5,40079346.5
2012,3,"BAJA CALIFORNIA SUR","CALAMAR","CAPTURA",13218303.38,12546262.8,48311867.475
2012,3,"BAJA CALIFORNIA SUR","CAMARON","ACUACULTURA",6146395,6146395,340348407.22
2012,3,"BAJA CALIFORNIA SUR","CAMARON","CAPTURA",1505671.2,942294,61551795
2012,3,"BAJA CALIFORNIA SUR","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",10987697.4582,9966201.051,169743358.3264
2012,3,"BAJA CALIFORNIA SUR","CARACOL","CAPTURA",1634641.97,252861.71,5262234.4
2012,3,"BAJA CALIFORNIA SUR","CARPA","CAPTURA",971,901,12330
2012,3,"BAJA CALIFORNIA SUR","CAZON","CAPTURA",588406.6,573374.1,5587228.7
2012,3,"BAJA CALIFORNIA SUR","CORVINA","CAPTURA",832663.7,769661,11046507.5
2012,3,"BAJA CALIFORNIA SUR","FAUNA","CAPTURA",1246.08,1056,15162
2012,3,"BAJA CALIFORNIA SUR","GUACHINANGO","CAPTURA",773065.9,769750.4,27692135
2012,3,"BAJA CALIFORNIA SUR","JAIBA","CAPTURA",441110.8,438804,7567189
2012,3,"BAJA CALIFORNIA SUR","JUREL","ACUACULTURA",21,20,520
2012,3,"BAJA CALIFORNIA SUR","JUREL","CAPTURA",1922265.95,1915464.25,20775596.75
2012,3,"BAJA CALIFORNIA SUR","LANGOSTA","CAPTURA",1716357.57,1716357.57,246944044.34
2012,3,"BAJA CALIFORNIA SUR","LENGUADO","CAPTURA",1077136.235,994885.85,19558818.7
2012,3,"BAJA CALIFORNIA SUR","LISA","CAPTURA",404692.8,404524,2319920
2012,3,"BAJA CALIFORNIA SUR","MACARELA","CAPTURA",3188267,3188267,4079651
2012,3,"BAJA CALIFORNIA SUR","MERO Y SIMILARES","CAPTURA",315177.65,287280,9036556
2012,3,"BAJA CALIFORNIA SUR","MOJARRA","CAPTURA",394823.2,394427,2488317.5
2012,3,"BAJA CALIFORNIA SUR","OSTION","ACUACULTURA",662041,662041,11812679.6
2012,3,"BAJA CALIFORNIA SUR","OSTION","CAPTURA",97347,97347,884286
2012,3,"BAJA CALIFORNIA SUR","OTRAS","CAPTURA",3390982.17,2814893.02,56491370.6
2012,3,"BAJA CALIFORNIA SUR","PAMPANO","CAPTURA",228095.3,225989,1459065
2012,3,"BAJA CALIFORNIA SUR","PARGO","CAPTURA",394002.95,368797.5,8618158.5
2012,3,"BAJA CALIFORNIA SUR","PEPINO DE MAR","CAPTURA",148882,148882,8854127
2012,3,"BAJA CALIFORNIA SUR","PIERNA","CAPTURA",1489858.7,1378549,13855378.5
2012,3,"BAJA CALIFORNIA SUR","PULPO","CAPTURA",550529.34,505287.4,13549711
2012,3,"BAJA CALIFORNIA SUR","RAYA Y SIMILARES","CAPTURA",1420750.235,1317372.25,9343482.2
2012,3,"BAJA CALIFORNIA SUR","ROBALO","CAPTURA",21076.9,20092,344144
2012,3,"BAJA CALIFORNIA SUR","RONCO","CAPTURA",502961.7,470976,2598888
2012,3,"BAJA CALIFORNIA SUR","SARDINA","CAPTURA",90829440.72,78301242,99621725.19
2012,3,"BAJA CALIFORNIA SUR","SARGAZO","CAPTURA",17974,16340,60310
2012,3,"BAJA CALIFORNIA SUR","SIERRA","CAPTURA",477576.8,477480,4524048
2012,3,"BAJA CALIFORNIA SUR","TIBURON","CAPTURA",3065335.15,2994907.27,23971660.86
2012,4,"CAMPECHE","ANCHOVETA","CAPTURA",565,535,1670
2012,4,"CAMPECHE","BAGRE","CAPTURA",31605.1,30261,150078.08
2012,4,"CAMPECHE","BANDERA","CAPTURA",1547084.6,1527720.5,12705052.14
2012,4,"CAMPECHE","BERRUGATA","CAPTURA",128531.5,128523.5,822765.85
2012,4,"CAMPECHE","BESUGO","CAPTURA",26927.45,25561.5,642511.12
2012,4,"CAMPECHE","BONITO","CAPTURA",399944.2,399415,2263604.325
2012,4,"CAMPECHE","CABRILLA","CAPTURA",600,600,13425
2012,4,"CAMPECHE","CAMARON","ACUACULTURA",878772,878772,58275136.87
2012,4,"CAMPECHE","CAMARON","CAPTURA",6768072.8,5062269.5,259714397.625
2012,4,"CAMPECHE","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",4304649.474852,3724069.817055,64487107.3445135
2012,4,"CAMPECHE","CARACOL","CAPTURA",5719623.5,1306284.5,42537418.93
2012,4,"CAMPECHE","CARPA","CAPTURA",26588.9,24933,205071.225
2012,4,"CAMPECHE","CAZON","CAPTURA",409226.1,399394.5,6383015.79
2012,4,"CAMPECHE","CHARAL","CAPTURA",760898,760898,2403537.75
2012,4,"CAMPECHE","CINTILLA","CAPTURA",91799,91799,624469.97
2012,4,"CAMPECHE","CORVINA","ACUACULTURA",141245,139695,8383116
2012,4,"CAMPECHE","CORVINA","CAPTURA",963135.3,923288,16626869.185
2012,4,"CAMPECHE","ESMEDREGAL","CAPTURA",107997.75,106177,2257296.09
2012,4,"CAMPECHE","FAUNA","CAPTURA",532388.27658,404139.5565,3562737.757861
2012,4,"CAMPECHE","GUACHINANGO","CAPTURA",653138.4,640483.5,25957394.91
2012,4,"CAMPECHE","JAIBA","CAPTURA",2197900.5,2192950.5,21271881.655
2012,4,"CAMPECHE","JUREL","CAPTURA",5800632.15,5789604,28560978.385
2012,4,"CAMPECHE","LANGOSTINO","CAPTURA",70835,68933,1682079.1
2012,4,"CAMPECHE","LEBRANCHA","CAPTURA",225546.8,225488.5,713292.29
2012,4,"CAMPECHE","LISA","CAPTURA",286182.5,284636.5,2015815.685
2012,4,"CAMPECHE","MERO Y SIMILARES","CAPTURA",130717.45,125226,4928274.36
2012,4,"CAMPECHE","MOJARRA","ACUACULTURA",1649.75,1649.75,53846.835
2012,4,"CAMPECHE","MOJARRA","CAPTURA",132536.5,132048,1221497.085
2012,4,"CAMPECHE","OSTION","ACUACULTURA",123181.5,123181.5,748537.9
2012,4,"CAMPECHE","OTRAS","CAPTURA",1586764.55,1572503.5,28823951.37
2012,4,"CAMPECHE","PAMPANO","CAPTURA",104907.35,101725,2644181.23
2012,4,"CAMPECHE","PARGO","CAPTURA",690625.7,679919,18449420.535
2012,4,"CAMPECHE","PEPINO DE MAR","CAPTURA",405000,405000,1854250
2012,4,"CAMPECHE","PETO","CAPTURA",341683.35,338984.5,6271628.915
2012,4,"CAMPECHE","PULPO","CAPTURA",9850401,9619090,261062678.305
2012,4,"CAMPECHE","RAYA Y SIMILARES","CAPTURA",1097811,1058095.5,10362121.885
2012,4,"CAMPECHE","ROBALO","CAPTURA",2353306.85,2261550,109272270.815
2012,4,"CAMPECHE","RONCO","CAPTURA",31648.6,31645.5,361619.795
2012,4,"CAMPECHE","RUBIA Y VILLAJAIBA","CAPTURA",74053.05,73309.5,1795150.585
2012,4,"CAMPECHE","RUBIO","CAPTURA",745408.95,743145,7775047.99
2012,4,"CAMPECHE","SARDINA","CAPTURA",14442,12450,24900
2012,4,"CAMPECHE","SIERRA","CAPTURA",1358060.05,1325388.5,21260139.525
2012,4,"CAMPECHE","TIBURON","CAPTURA",148123.5,153082,1982182.4
2012,4,"CAMPECHE","TILAPIA","ACUACULTURA",990407.15,957378,22031488.71
2012,5,"COAHUILA","BAGRE","ACUACULTURA",161244.412,147352.92,3227945.3015
2012,5,"COAHUILA","CARPA","ACUACULTURA",779130.943,705856.13,15476288.0449
2012,5,"COAHUILA","LOBINA","ACUACULTURA",6852,6837,102555
2012,5,"COAHUILA","OTRAS","ACUACULTURA",128547.315,116735.39,2753317.2193
2012,5,"COAHUILA","TILAPIA","ACUACULTURA",192838.536,176087.06,3302607.6188
2012,6,"COLIMA","ATUN","CAPTURA",21225701.1,21224466,212414240
2012,6,"COLIMA","BANDERA","CAPTURA",32957,32937,496863
2012,6,"COLIMA","BARRILETE","CAPTURA",3034169,3034169,24170724
2012,6,"COLIMA","BERRUGATA","CAPTURA",19765.2,19702,383518
2012,6,"COLIMA","BONITO","CAPTURA",274131,274131,2193048
2012,6,"COLIMA","CABRILLA","CAPTURA",1002,1002,23705
2012,6,"COLIMA","CAMARON","ACUACULTURA",1941682.2,1930212.2,104289025.68
2012,6,"COLIMA","CAMARON","CAPTURA",3851,3851,385880
2012,6,"COLIMA","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",3011666.28,2816535.35,52576571.16
2012,6,"COLIMA","CAZON","CAPTURA",7667.25,6192,124710
2012,6,"COLIMA","CINTILLA","CAPTURA",6932,6932,272979
2012,6,"COLIMA","CORVINA","CAPTURA",29190.4,29169,638455
2012,6,"COLIMA","ESMEDREGAL","CAPTURA",11425.1,10422,547480
2012,6,"COLIMA","GUACHINANGO","CAPTURA",148332.25,136344.5,7374265
2012,6,"COLIMA","JAIBA","CAPTURA",10980,10980,201214
2012,6,"COLIMA","JUREL","CAPTURA",412929.2,412608,2846591
2012,6,"COLIMA","LANGOSTINO","CAPTURA",21621,21621,1273800
2012,6,"COLIMA","LEBRANCHA","CAPTURA",29385.7,29178,511185
2012,6,"COLIMA","LENGUADO","CAPTURA",1150,1150,27890
2012,6,"COLIMA","LISA","CAPTURA",8944,8944,144048
2012,6,"COLIMA","MACARELA","CAPTURA",350,350,2350
2012,6,"COLIMA","MERO Y SIMILARES","CAPTURA",527,522,14337
2012,6,"COLIMA","MOJARRA","CAPTURA",58684.9,58683,1326558
2012,6,"COLIMA","OTRAS","CAPTURA",323519.35,302452,4070150.5
2012,6,"COLIMA","PAMPANO","CAPTURA",2338,2338,50454
2012,6,"COLIMA","PARGO","CAPTURA",87653.9,80432,3972017.5
2012,6,"COLIMA","PULPO","CAPTURA",13474,13474,828055
2012,6,"COLIMA","RAYA Y SIMILARES","CAPTURA",38587.3,23976,432479
2012,6,"COLIMA","ROBALO","CAPTURA",80561.6,74665,3444928
2012,6,"COLIMA","RONCO","CAPTURA",28901.8,28863,536609
2012,6,"COLIMA","SARDINA","CAPTURA",23338.8,21418,151435
2012,6,"COLIMA","SIERRA","CAPTURA",41023.5,41020,990826
2012,6,"COLIMA","TIBURON","CAPTURA",688514.8,586682,7509042
2012,6,"COLIMA","TILAPIA","ACUACULTURA",272219.8,259442,6732114
2012,7,"CHIAPAS","ATUN","CAPTURA",13925743,13925743,111406274
2012,7,"CHIAPAS","BAGRE","CAPTURA",373783.92,365761.5,4653745.1
2012,7,"CHIAPAS","BANDERA","CAPTURA",114350,114350,1947625
2012,7,"CHIAPAS","BARRILETE","CAPTURA",2346426,2346426,12711418
2012,7,"CHIAPAS","BERRUGATA","CAPTURA",153604,153604,1768215
2012,7,"CHIAPAS","BESUGO","CAPTURA",4866,4866,115649
2012,7,"CHIAPAS","BONITO","CAPTURA",158448,158448,950688
2012,7,"CHIAPAS","CABRILLA","CAPTURA",17160,17160,299863
2012,7,"CHIAPAS","CAMARON","ACUACULTURA",140695,140695,5837438
2012,7,"CHIAPAS","CAMARON","CAPTURA",1798141.076,1537493.76,89005575.7
2012,7,"CHIAPAS","CAPTURA SIN REGISTRO OFICIAL","CAPTURA",270086.550954,268364.209275,4455506.74945
2012,7,"CHIAPAS","CARPA","ACUACULTURA",340777,234841,870293
2012,7,"CHIAPAS","CARPA","CAPTURA",2882,2620,8660
2012,7,"CHIAPAS","CAZON","CAPTURA",39495,39495,870774
2012,7,"CHIAPAS","CORVINA","CAPTURA",60817,60817,1090847
2012,7,"CHIAPAS","ERIZO","CAPTURA",200,200,2000
2012,7,"CHIAPAS","FAUNA","CAPTURA",1867906.8376,1197673.8681,11072529.14727
2012,7,"CHIAPAS","GUACHINANGO","CAPTURA",27012,27012,757470
2012,7,"CHIAPAS","JAIBA","CAPTURA",143812,143590,1559845
2012,7,"CHIAPAS","JUREL","CAPTURA",92793,92793,608270
2012,7,"CHIAPAS","LANGOSTINO","CAPTURA",114,114,3983
2012,7,"CHIAPAS","LEBRANCHA","CAPTURA",41194,41194,650515
2012,7,"CHIAPAS","LENGUADO","CAPTURA",49754,49754,372323
2012,7,"CHIAPAS","LISA","CAPTURA",94267.8,77672.5,1880311.5
2012,7,"CHIAPAS","MERO Y SIMILARES","CAPTURA",97945,97945,2391235
2012,7,"CHIAPAS","MOJARRA","ACUACULTURA",62983.8,61246.5,1261157.3
2012,7,"CHIAPAS","MOJARRA","CAPTURA",197738.92,197556.45,5567297.65
2012,7,"CHIAPAS","OTRAS","ACUACULTURA",67,67,2550
2012,7,"CHIAPAS","OTRAS","CAPTURA",261942.17,264986.7,3828149.7
2012,7,"CHIAPAS","PARGO","CAPTURA",147474.5,147474.5,3496926
2012,7,"CHIAPAS","PEPINO DE MAR","CAPTURA",125,125,5625
2012,7,"CHIAPAS","RAYA Y SIMILARES","CAPTURA",56597,56597,619860
2012,7,"CHIAPAS","ROBALO","CAPTURA",273909.15,271138.1,12097204.2
2012,7,"CHIAPAS","SIERRA","CAPTURA",250528,250528,3644524
2012,7,"CHIAPAS","TIBURON","CAPTURA",1233117,1237058,21907684
2012,7,"CHIAPAS","TILAPIA","ACUACULTURA",10700897.073,10541139.93,176304612.32
2012,8,"CHIHUAHUA","BAGRE","ACUACULTURA",159058,148265,4840185.25
